benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench3_3pass_streaming;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;4.03272;0.01;495.943
bench4_3pass_optimized_read_non_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;8.62949;0.01;231.763
bench5_3pass_optimized_read_skipping_partial_pss;512;32;1024;4096;0;0;-0.5;0;2.66331;0.01;750.945
bench6_3pass_optimized_read_skipping_two_phase_pss;512;32;1024;4096;0;0;0;0;2.80013;0.01;714.253
bench7_3pass_optimized_read_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;2.10672;0.01;949.343
bench8_cub_flagged;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;18.324;0.01;109.147
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;2.16048;0.01;925.72
bench1_base_variant;1024;32;1024;4096;0;0;0;0;22.3338;0.01;89.5505
bench2_base_variant_skipping;1024;32;1024;4096;0;0;0;0;7.97387;0.01;250.819
bench3_3pass_streaming;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;4.00645;0.01;499.195
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;9.00096;0.01;222.199
bench5_3pass_optimized_read_skipping_partial_pss;1024;32;1024;4096;0;0;-0.5;0;2.48302;0.01;805.469
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;32;1024;4096;0;0;0;0;2.47758;0.01;807.238
bench7_3pass_optimized_read_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;2.10573;0.01;949.79
bench8_cub_flagged;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;18.3276;0.01;109.125
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;2.16627;0.01;923.245
bench1_base_variant;2048;32;1024;4096;0;0;0;0;21.9745;0.01;91.0145
bench2_base_variant_skipping;2048;32;1024;4096;0;0;0;0;3.7248;0.01;536.942
bench3_3pass_streaming;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;4.00595;0.01;499.257
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;8.97176;0.01;222.922
bench5_3pass_optimized_read_skipping_partial_pss;2048;32;1024;4096;0;0;-0.5;0;2.10446;0.01;950.361
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;32;1024;4096;0;0;0;0;2.03054;0.01;984.958
bench7_3pass_optimized_read_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;1.85638;0.01;1077.36
bench8_cub_flagged;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;18.3266;0.01;109.131
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;1.91693;0.01;1043.34
bench1_base_variant;4096;32;1024;4096;0;0;0;0;40.0367;0.01;49.9542
bench2_base_variant_skipping;4096;32;1024;4096;0;0;0;0;3.95661;0.01;505.484
bench3_3pass_streaming;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;4.00554;0.01;499.309
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;9.27846;0.01;215.553
bench5_3pass_optimized_read_skipping_partial_pss;4096;32;1024;4096;0;0;-0.5;0;2.29078;0.01;873.064
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;32;1024;4096;0;0;0;0;2.19146;0.01;912.635
