benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.57533;0.85;273.204
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.63379;0.85;343.993
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.53149;0.85;275.848
bench1_base_variant;1024;1024;4096;0;0;0;0;157.335;0.85;7.94481
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;157.433;0.85;7.93987
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.01098;0.85;249.452
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.60325;0.85;271.547
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.69123;0.85;266.455
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.69904;0.85;266.012
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.58246;0.85;272.779
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.63163;0.85;344.198
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.55165;0.85;274.626
bench1_base_variant;2048;1024;4096;0;0;0;0;158.734;0.85;7.87482
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;159.204;0.85;7.85155
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.05472;0.85;247.294
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.61034;0.85;271.13
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.68862;0.85;266.603
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.67435;0.85;267.417
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.58224;0.85;272.792
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.63618;0.85;343.768
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.55475;0.85;274.439
bench1_base_variant;4096;1024;4096;0;0;0;0;146.585;0.85;8.52748
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;146.716;0.85;8.51988
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.05139;0.85;247.457
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.60757;0.85;271.293
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.68126;0.85;267.022
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.6891;0.85;266.575
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.58995;0.85;272.334
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.63525;0.85;343.855
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.56301;0.85;273.942
bench1_base_variant;512;1024;4096;0;0;0;0;165.715;0.89;7.54306
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;163.425;0.89;7.64877
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.38058;0.89;232.317
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.70834;0.89;265.487
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.864;0.89;256.99
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.86339;0.89;257.022
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.73798;0.89;263.825
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.72512;0.89;335.56
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.7367;0.89;263.897
bench1_base_variant;1024;1024;4096;0;0;0;0;164.909;0.89;7.57995
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;165.118;0.89;7.57037
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.31534;0.89;235.168
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.77645;0.89;261.701
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.84906;0.89;257.782
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.8737;0.89;256.479
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.7485;0.89;263.241
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.72013;0.89;336.01
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.75878;0.89;262.672
bench1_base_variant;2048;1024;4096;0;0;0;0;167.326;0.89;7.47046
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;167.1;0.89;7.48056
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.29966;0.89;235.864
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.76982;0.89;262.064
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.84234;0.89;258.14
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.85126;0.89;257.665
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.75294;0.89;262.995
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.72586;0.89;335.493
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.77435;0.89;261.816
bench1_base_variant;4096;1024;4096;0;0;0;0;152.882;0.89;8.17626
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;152.669;0.89;8.18767
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.50166;0.89;227.204
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.77616;0.89;261.717
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.8527;0.89;257.588
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.84254;0.89;258.129
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.76851;0.89;262.136
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.71851;0.89;336.156
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.77728;0.89;261.655
bench1_base_variant;512;1024;4096;0;0;0;0;175.714;0.93;7.11384
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;172.938;0.93;7.22802
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.22096;0.93;173.107
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.77147;0.93;261.974
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.92029;0.93;254.05
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.93294;0.93;253.398
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.78578;0.93;261.191
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.79987;0.93;328.958
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.84803;0.93;257.837
bench1_base_variant;1024;1024;4096;0;0;0;0;174.075;0.93;7.1808
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;174.04;0.93;7.18228
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.5065;0.93;227.005
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.82174;0.93;259.242
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.90813;0.93;254.68
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.92837;0.93;253.634
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.82958;0.93;258.821
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.79934;0.93;329.004
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.86915;0.93;256.718
bench1_base_variant;2048;1024;4096;0;0;0;0;175.063;0.93;7.14027
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;175.305;0.93;7.13043
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.5588;0.93;224.869
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.82957;0.93;258.822
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.91875;0.93;254.13
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.91853;0.93;254.141
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.82603;0.93;259.012
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.80782;0.93;328.271
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.87723;0.93;256.293
bench1_base_variant;4096;1024;4096;0;0;0;0;160.068;0.93;7.80919
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;160.334;0.93;7.79624
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.55827;0.93;224.89
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.83013;0.93;258.792
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.8997;0.93;255.118
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.92254;0.93;253.934
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.82219;0.93;259.218
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.79904;0.93;329.031
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.8615;0.93;257.122
bench1_base_variant;512;1024;4096;0;0;0;0;181.508;0.97;6.88675
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;178.732;0.97;6.99371
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.63626;0.97;221.778
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.76078;0.97;262.562
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.93392;0.97;253.348
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.91008;0.97;254.578
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.78272;0.97;261.358
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.88344;0.97;321.88
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.85136;0.97;257.66
bench1_base_variant;1024;1024;4096;0;0;0;0;178.785;0.97;6.99165
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;178.97;0.97;6.9844
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.57931;0.97;224.042
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.82338;0.97;259.155
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.89654;0.97;255.282
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.90603;0.97;254.788
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.79534;0.97;260.669
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.8784;0.97;322.298
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.88659;0.97;255.802
bench1_base_variant;2048;1024;4096;0;0;0;0;182.274;0.97;6.8578
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;181.736;0.97;6.87809
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;6.04923;0.97;206.638
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.80632;0.97;260.074
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.89238;0.97;255.499
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.9009;0.97;255.055
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.79757;0.97;260.549
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.87931;0.97;322.222
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.86974;0.97;256.687
bench1_base_variant;4096;1024;4096;0;0;0;0;167.01;0.97;7.48456
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;167.309;0.97;7.47123
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.58224;0.97;223.924
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.83656;0.97;258.448
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.89123;0.97;255.559
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.896;0.97;255.31
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.80178;0.97;260.32
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.8791;0.97;322.239
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.89578;0.97;255.322
