benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.32661;0.25;942.253
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.55026;0.25;490.147
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.336;0.25;935.629
bench1_base_variant;512;1024;4096;0;0;0;0;53.3129;0.29;23.4465
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;52.68;0.29;23.7282
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.21307;0.29;564.826
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.86888;0.29;668.85
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.67835;0.29;744.778
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.63621;0.29;763.961
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.46998;0.29;850.349
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63248;0.29;474.837
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.47026;0.29;850.192
bench1_base_variant;1024;1024;4096;0;0;0;0;54.3449;0.29;23.0012
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;51.6957;0.29;24.1799
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.12106;0.29;589.329
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.83795;0.29;680.105
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;1.65275;0.29;756.314
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.62784;0.29;767.889
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.50854;0.29;828.614
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.62512;0.29;476.169
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.51725;0.29;823.86
bench1_base_variant;2048;1024;4096;0;0;0;0;47.7599;0.29;26.1726
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;46.1404;0.29;27.0912
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.11155;0.29;591.982
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.83664;0.29;680.591
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.63066;0.29;766.563
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.60829;0.29;777.224
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.50123;0.29;832.649
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.62762;0.29;475.716
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.51331;0.29;826.003
bench1_base_variant;4096;1024;4096;0;0;0;0;15.3805;0.29;81.2719
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;11.2066;0.29;111.542
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.10726;0.29;593.186
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.82885;0.29;683.49
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.61946;0.29;771.864
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.60358;0.29;779.504
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.51486;0.29;825.157
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.62758;0.29;475.722
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.52294;0.29;820.779
bench1_base_variant;512;1024;4096;0;0;0;0;59.5566;0.33;20.9884
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;57.0751;0.33;21.901
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.32702;0.33;537.167
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.95152;0.33;640.526
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.80445;0.33;692.733
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.76918;0.33;706.54
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.64174;0.33;761.385
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.70173;0.33;462.667
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.64845;0.33;758.289
bench1_base_variant;1024;1024;4096;0;0;0;0;58.8546;0.33;21.2388
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;54.8303;0.33;22.7976
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.29034;0.33;545.771
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.9959;0.33;626.283
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;1.83066;0.33;682.815
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.80547;0.33;692.34
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.69157;0.33;738.959
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.69821;0.33;463.27
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.69826;0.33;736.049
bench1_base_variant;2048;1024;4096;0;0;0;0;50.7695;0.33;24.6211
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;47.7667;0.33;26.1688
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.2851;0.33;547.021
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.99746;0.33;625.796
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.8045;0.33;692.714
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.78243;0.33;701.289
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.68869;0.33;740.22
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.69702;0.33;463.474
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.69643;0.33;736.841
bench1_base_variant;4096;1024;4096;0;0;0;0;21.3174;0.33;58.6376
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;16.8475;0.33;74.1948
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.28341;0.33;547.427
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.99654;0.33;626.082
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.79894;0.33;694.852
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.78622;0.33;699.8
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.69382;0.33;737.975
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.6992;0.33;463.1
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.70019;0.33;735.211
bench1_base_variant;512;1024;4096;0;0;0;0;67.6697;0.37;18.4721
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;67.4432;0.37;18.5341
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.58091;0.37;484.325
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.1249;0.37;588.264
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.99149;0.37;627.671
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.96166;0.37;637.214
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.83106;0.37;682.666
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.78208;0.37;449.304
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.83829;0.37;679.98
bench1_base_variant;1024;1024;4096;0;0;0;0;65.1175;0.37;19.1961
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;60.372;0.37;20.705
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.47832;0.37;504.374
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.16453;0.37;577.493
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.01446;0.37;620.513
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.98859;0.37;628.585
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.8827;0.37;663.939
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.77376;0.37;450.652
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.88422;0.37;663.403
bench1_base_variant;2048;1024;4096;0;0;0;0;54.1663;0.37;23.0771
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;49.5499;0.37;25.2271
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.46534;0.37;507.029
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.16392;0.37;577.655
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.9929;0.37;627.228
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.97947;0.37;631.482
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.87934;0.37;665.126
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.77595;0.37;450.296
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.8819;0.37;664.221
bench1_base_variant;4096;1024;4096;0;0;0;0;29.1371;0.37;42.9006
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;24.4853;0.37;51.0511
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.45581;0.37;508.997
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.16045;0.37;578.584
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.98226;0.37;630.595
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.96864;0.37;634.956
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.87619;0.37;666.243
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.7729;0.37;450.792
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.88442;0.37;663.336
bench1_base_variant;512;1024;4096;0;0;0;0;74.7595;0.41;16.7203
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;72.7299;0.41;17.1869
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.6984;0.41;463.237
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.27584;0.41;549.248
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.17773;0.41;573.993
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.13843;0.41;584.54
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.01563;0.41;620.153
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.85142;0.41;438.377
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.02354;0.41;617.73
bench1_base_variant;1024;1024;4096;0;0;0;0;73.5869;0.41;16.9867
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;69.9058;0.41;17.8812
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.64432;0.41;472.711
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.32891;0.41;536.731
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.19989;0.41;568.211
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.17181;0.41;575.557
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.05382;0.41;608.621
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.8512;0.41;438.412
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.07126;0.41;603.496
bench1_base_variant;2048;1024;4096;0;0;0;0;63.4991;0.41;19.6853
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;58.905;0.41;21.2206
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63907;0.41;473.651
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.31992;0.41;538.812
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.17114;0.41;575.736
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.15898;0.41;578.978
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.06141;0.41;606.382
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.85098;0.41;438.446
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.06851;0.41;604.299
bench1_base_variant;4096;1024;4096;0;0;0;0;39.0171;0.41;32.0372
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;32.8544;0.41;38.0467
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.68234;0.41;466.012
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.32634;0.41;537.326
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.15042;0.41;581.283
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.15797;0.41;579.249
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.06221;0.41;606.146
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.85205;0.41;438.282
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.0667;0.41;604.828
bench1_base_variant;512;1024;4096;0;0;0;0;82.8275;0.45;15.0916
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;80.0097;0.45;15.6231
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.94726;0.45;424.122
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.44163;0.45;511.953
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.3653;0.45;528.475
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.32382;0.45;537.907
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.20018;0.45;568.136
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.93408;0.45;426.028
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.20173;0.45;567.736
bench1_base_variant;1024;1024;4096;0;0;0;0;80.8678;0.45;15.4573
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;78.1784;0.45;15.9891
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82715;0.45;442.141
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.49192;0.45;501.621
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.37949;0.45;525.323
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.3569;0.45;530.359
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.24336;0.45;557.2
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.92912;0.45;426.749
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.25363;0.45;554.66
bench1_base_variant;2048;1024;4096;0;0;0;0;74.7806;0.45;16.7156
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;73.1224;0.45;17.0946
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82043;0.45;443.195
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.49464;0.45;501.074
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.36381;0.45;528.808
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.34195;0.45;533.743
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.24606;0.45;556.529
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.92789;0.45;426.929
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.25339;0.45;554.719
bench1_base_variant;4096;1024;4096;0;0;0;0;46.9131;0.45;26.645
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;42.0241;0.45;29.7449
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82018;0.45;443.235
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.49533;0.45;500.936
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.34792;0.45;532.386
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.33776;0.45;534.7
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.23658;0.45;558.89
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.92578;0.45;427.237
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.24845;0.45;555.939
bench1_base_variant;512;1024;4096;0;0;0;0;90.9725;0.49;13.7404
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;90.3149;0.49;13.8405
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.1016;0.49;403.018
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.61037;0.49;478.86
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.54205;0.49;491.729
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.50766;0.49;498.472
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.37269;0.49;526.829
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.00702;0.49;415.693
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.38538;0.49;524.026
bench1_base_variant;1024;1024;4096;0;0;0;0;91.3726;0.49;13.6803
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;89.3333;0.49;13.9925
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01634;0.49;414.41
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.65539;0.49;470.74
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.55835;0.49;488.596
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.54499;0.49;491.161
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.43174;0.49;514.034
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.00485;0.49;415.994
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.44243;0.49;511.785
bench1_base_variant;2048;1024;4096;0;0;0;0;84.6564;0.49;14.7656
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;82.2863;0.49;15.1909
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.01627;0.49;414.419
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.64859;0.49;471.949
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.544;0.49;491.352
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.53168;0.49;493.743
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.42734;0.49;514.966
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.00184;0.49;416.411
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.43602;0.49;513.133
bench1_base_variant;4096;1024;4096;0;0;0;0;59.3746;0.49;21.0528
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;54.9775;0.49;22.7366
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.00259;0.49;416.307
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.65835;0.49;470.216
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.52373;0.49;495.299
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.5176;0.49;496.505
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.43139;0.49;514.109
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.00107;0.49;416.518
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.43987;0.49;512.322
bench1_base_variant;512;1024;4096;0;0;0;0;98.9837;0.53;12.6283
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;97.6018;0.53;12.8071
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21051;0.53;389.346
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.75717;0.53;453.364
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.71746;0.53;459.989
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.68408;0.53;465.709
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.55766;0.53;488.727
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.08107;0.53;405.703
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.56747;0.53;486.86
bench1_base_variant;1024;1024;4096;0;0;0;0;96.8169;0.53;12.911
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;94.2881;0.53;13.2572
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.1673;0.53;394.658
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.80744;0.53;445.246
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.73149;0.53;457.626
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.71918;0.53;459.697
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.6077;0.53;479.35
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.07848;0.53;406.045
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.62077;0.53;476.959
bench1_base_variant;2048;1024;4096;0;0;0;0;96.2569;0.53;12.9861
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;92.3329;0.53;13.538
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.16874;0.53;394.479
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.81586;0.53;443.915
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.7171;0.53;460.049
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.70178;0.53;462.659
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.60955;0.53;479.009
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.07798;0.53;406.11
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.61512;0.53;477.99
bench1_base_variant;4096;1024;4096;0;0;0;0;72.6965;0.53;17.1948
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;69.5762;0.53;17.9659
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21005;0.53;389.402
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.81771;0.53;443.622
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.69952;0.53;463.045
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.71112;0.53;461.064
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.61029;0.53;478.874
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.07765;0.53;406.154
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.61128;0.53;478.692
