benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.72125;0.13;726.217
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.83603;0.13;680.816
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.82938;0.13;683.293
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.73213;0.13;721.656
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.00704;0.13;622.808
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.38906;0.13;899.892
bench1_base_variant;512;1;1024;4096;0;0;0;0;15.3247;0.17;81.5678
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;15.2913;0.17;81.7459
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.9017;0.17;657.308
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.81299;0.17;689.468
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.96501;0.17;636.13
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.96877;0.17;634.915
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.8401;0.17;679.312
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.05726;0.17;607.603
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.61069;0.17;776.066
bench1_base_variant;1024;1;1024;4096;0;0;0;0;16.3343;0.17;76.5259
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;16.2872;0.17;76.7472
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88269;0.17;663.944
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.81453;0.17;688.884
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.9481;0.17;641.652
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.94253;0.17;643.491
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.83347;0.17;681.767
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.05568;0.17;608.071
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.61074;0.17;776.043
bench1_base_variant;2048;1;1024;4096;0;0;0;0;17.3322;0.17;72.12
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;17.2774;0.17;72.3487
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87955;0.17;665.052
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.81197;0.17;689.858
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.9328;0.17;646.73
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.92614;0.17;648.965
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.82477;0.17;685.019
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.05869;0.17;607.183
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.60563;0.17;778.51
bench1_base_variant;4096;1;1024;4096;0;0;0;0;16.1797;0.17;77.2575
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;16.1807;0.17;77.2524
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87648;0.17;666.141
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.81555;0.17;688.496
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.92451;0.17;649.515
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.92454;0.17;649.505
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.82733;0.17;684.059
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.05005;0.17;609.742
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.6127;0.17;775.096
bench1_base_variant;512;1;1024;4096;0;0;0;0;19.2169;0.21;65.0469
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;19.1544;0.21;65.2591
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.0735;0.21;602.844
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.91642;0.21;652.259
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.0608;0.21;606.561
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.07093;0.21;603.594
