benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench8_cub_flagged;512;16;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33101;0.01;450.314
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;0.364032;0.01;4120.52
bench1_base_variant;1024;16;1024;4096;0;0;0;0;3.14522;0.01;476.915
bench2_base_variant_skipping;1024;16;1024;4096;0;0;0;0;1.12538;0.01;1332.89
bench3_3pass_streaming;1024;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.628608;0.01;2386.22
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;1.16326;0.01;1289.48
bench5_3pass_optimized_read_skipping_partial_pss;1024;16;1024;4096;0;0;-0.5;0;0.465792;0.01;3220.32
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;16;1024;4096;0;0;0;0;0.450032;0.01;3333.1
bench7_3pass_optimized_read_skipping_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;0.320928;0.01;4673.95
bench8_cub_flagged;1024;16;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21894;0.01;465.991
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;0.334336;0.01;4486.5
bench1_base_variant;2048;16;1024;4096;0;0;0;0;5.67706;0.01;264.221
bench2_base_variant_skipping;2048;16;1024;4096;0;0;0;0;1.26515;0.01;1185.63
bench3_3pass_streaming;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.616544;0.01;2432.92
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;1.13766;0.01;1318.49
bench5_3pass_optimized_read_skipping_partial_pss;2048;16;1024;4096;0;0;-0.5;0;0.425952;0.01;3521.52
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;16;1024;4096;0;0;0;0;0.410624;0.01;3652.98
bench7_3pass_optimized_read_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;0.297392;0.01;5043.85
bench8_cub_flagged;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;3.22043;0.01;465.776
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;0.308224;0.01;4866.59
bench1_base_variant;4096;16;1024;4096;0;0;0;0;5.31349;0.01;282.3
bench2_base_variant_skipping;4096;16;1024;4096;0;0;0;0;1.13613;0.01;1320.27
bench3_3pass_streaming;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;0.616448;0.01;2433.3
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;1.14582;0.01;1309.1
bench5_3pass_optimized_read_skipping_partial_pss;4096;16;1024;4096;0;0;-0.5;0;0.415232;0.01;3612.44
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;16;1024;4096;0;0;0;0;0.3968;0.01;3780.24
bench7_3pass_optimized_read_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;0.294448;0.01;5094.28
bench8_cub_flagged;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21474;0.01;466.601
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;0.303616;0.01;4940.45
bench1_base_variant;512;32;1024;4096;0;0;0;0;1.23186;0.01;1217.67
bench2_base_variant_skipping;512;32;1024;4096;0;0;0;0;0.953856;0.01;1572.56
bench3_3pass_streaming;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.646976;0.01;2318.48
bench4_3pass_optimized_read_non_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;1.19347;0.01;1256.84
bench5_3pass_optimized_read_skipping_partial_pss;512;32;1024;4096;0;0;-0.5;0;0.502144;0.01;2987.19
bench6_3pass_optimized_read_skipping_two_phase_pss;512;32;1024;4096;0;0;0;0;0.50928;0.01;2945.33
bench7_3pass_optimized_read_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;0.353152;0.01;4247.46
bench8_cub_flagged;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33666;0.01;449.552
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;0.367152;0.01;4085.5
bench1_base_variant;1024;32;1024;4096;0;0;0;0;3.19181;0.01;469.953
bench2_base_variant_skipping;1024;32;1024;4096;0;0;0;0;0.965648;0.01;1553.36
bench3_3pass_streaming;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.644608;0.01;2327
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;1.21702;0.01;1232.51
bench5_3pass_optimized_read_skipping_partial_pss;1024;32;1024;4096;0;0;-0.5;0;0.479232;0.01;3130.01
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;32;1024;4096;0;0;0;0;0.465952;0.01;3219.22
bench7_3pass_optimized_read_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;0.335984;0.01;4464.5
bench8_cub_flagged;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;3.3408;0.01;448.994
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;0.348752;0.01;4301.05
bench1_base_variant;2048;32;1024;4096;0;0;0;0;5.28435;0.01;283.857
bench2_base_variant_skipping;2048;32;1024;4096;0;0;0;0;0.929328;0.01;1614.07
bench3_3pass_streaming;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.643472;0.01;2331.1
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;1.21446;0.01;1235.11
bench5_3pass_optimized_read_skipping_partial_pss;2048;32;1024;4096;0;0;-0.5;0;0.44432;0.01;3375.95
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;32;1024;4096;0;0;0;0;0.423408;0.01;3542.68
bench7_3pass_optimized_read_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;0.30976;0.01;4842.46
bench8_cub_flagged;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33875;0.01;449.27
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;0.324608;0.01;4620.96
bench1_base_variant;4096;32;1024;4096;0;0;0;0;5.14403;0.01;291.6
bench2_base_variant_skipping;4096;32;1024;4096;0;0;0;0;1.11462;0.01;1345.75
bench3_3pass_streaming;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;0.619088;0.01;2422.92
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;1.1689;0.01;1283.26
bench5_3pass_optimized_read_skipping_partial_pss;4096;32;1024;4096;0;0;-0.5;0;0.41568;0.01;3608.55
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;32;1024;4096;0;0;0;0;0.395264;0.01;3794.93
bench7_3pass_optimized_read_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;0.292848;0.01;5122.11
bench8_cub_flagged;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21434;0.01;466.659
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;0.306688;0.01;4890.96
bench1_base_variant;512;1;1024;4096;0;0;0;0;8.09654;0.05;185.264
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;7.52754;0.05;199.268
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.749136;0.05;2002.31
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.30509;0.05;1149.35
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.628656;0.05;2386.04
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.63736;0.05;2353.46
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.476672;0.05;3146.82
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.27208;0.05;458.424
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.486912;0.05;3080.64
bench1_base_variant;1024;1;1024;4096;0;0;0;0;8.79258;0.05;170.598
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;3.0596;0.05;490.26
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.73528;0.05;2040.04
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.30202;0.05;1152.06
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.595456;0.05;2519.08
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.610816;0.05;2455.73
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.48176;0.05;3113.58
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.2512;0.05;461.368
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.497664;0.05;3014.08
bench1_base_variant;2048;1;1024;4096;0;0;0;0;7.95546;0.05;188.55
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.03264;0.05;737.957
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.73264;0.05;2047.39
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.2928;0.05;1160.27
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.576;0.05;2604.17
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.583664;0.05;2569.97
