benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.55443;0.05;804.152
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.615136;0.05;2032.07
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.736192;0.05;1697.93
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.463872;0.05;2694.71
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.445952;0.05;2802.99
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.314768;0.05;3971.18
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.91638;0.05;652.27
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.314784;0.05;3970.98
bench1_base_variant;1024;1;1024;4096;0;0;0;0;2.72584;0.05;458.574
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;0.998912;0.05;1251.36
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.59648;0.05;2095.63
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.710656;0.05;1758.94
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.4352;0.05;2872.24
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.417168;0.05;2996.39
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.307504;0.05;4064.99
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88826;0.05;661.986
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.3124;0.05;4001.28
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.92712;0.05;318.299
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.80418;0.05;692.837
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.595456;0.05;2099.23
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.712704;0.05;1753.88
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.412768;0.05;3028.34
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.405392;0.05;3083.44
