benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.02896;0.17;554.471
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.609792;0.17;1844.89
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.44058;0.17;326.98
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.48467;0.17;322.842
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.78824;0.17;1427.23
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.735632;0.17;1529.3
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.69376;0.17;1621.6
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.704416;0.17;1597.07
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.610768;0.17;1841.94
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.02541;0.17;555.444
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.615328;0.17;1828.29
bench1_base_variant;512;1;1024;4096;0;0;0;0;10.0417;0.21;112.032
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;9.56416;0.21;117.627
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.930752;0.21;1208.7
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.915488;0.21;1228.85
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.88224;0.21;1275.16
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.86584;0.21;1299.32
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.753152;0.21;1493.72
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.09408;0.21;537.229
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.75152;0.21;1496.97
bench1_base_variant;1024;1;1024;4096;0;0;0;0;6.97202;0.21;161.359
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;4.87621;0.21;230.712
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.914432;0.21;1230.27
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.902256;0.21;1246.87
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.864256;0.21;1301.7
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.846336;0.21;1329.26
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.743936;0.21;1512.23
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.09762;0.21;536.323
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.743936;0.21;1512.23
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.25939;0.21;345.156
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.53224;0.21;444.271
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.913936;0.21;1230.94
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.903168;0.21;1245.62
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.850432;0.21;1322.86
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.836096;0.21;1345.54
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.740656;0.21;1518.92
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.08896;0.21;538.545
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.741856;0.21;1516.47
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.40734;0.21;330.169
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.41027;0.21;329.886
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.914944;0.21;1229.58
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.892704;0.21;1260.22
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.824368;0.21;1364.68
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.830976;0.21;1353.83
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.743424;0.21;1513.27
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.07706;0.21;541.632
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.748416;0.21;1503.17
bench1_base_variant;512;1;1024;4096;0;0;0;0;12.9403;0.25;86.938
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;13.0734;0.25;86.0525
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.04854;0.25;1072.92
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.01222;0.25;1111.41
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.9984;0.25;1126.8
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.98304;0.25;1144.41
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.868864;0.25;1294.79
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16474;0.25;519.694
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.869392;0.25;1294.01
bench1_base_variant;1024;1;1024;4096;0;0;0;0;10.1883;0.25;110.42
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;7.89562;0.25;142.484
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.03838;0.25;1083.41
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.00813;0.25;1115.93
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.980992;0.25;1146.8
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.966624;0.25;1163.84
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.867264;0.25;1297.18
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.14523;0.25;524.419
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.866304;0.25;1298.62
bench1_base_variant;2048;1;1024;4096;0;0;0;0;4.52906;0.25;248.396
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;3.64659;0.25;308.507
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.03782;0.25;1084
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.00706;0.25;1117.12
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.969088;0.25;1160.89
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.96136;0.25;1170.22
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.863232;0.25;1303.24
