benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.46472;0.21;768.065
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.36141;0.21;826.35
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.04026;0.21;551.401
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.35267;0.21;831.687
bench1_base_variant;2048;1;1024;4096;0;0;0;0;10.1688;0.21;110.632
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;10.1596;0.21;110.733
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.49859;0.21;750.705
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.35526;0.21;830.097
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.45139;0.21;775.118
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.45613;0.21;772.597
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.35885;0.21;827.907
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03992;0.21;551.492
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.35168;0.21;832.298
bench1_base_variant;4096;1;1024;4096;0;0;0;0;8.50074;0.21;132.341
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;8.4951;0.21;132.429
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.49914;0.21;750.432
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.38496;0.21;812.298
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.47443;0.21;763.006
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.476;0.21;762.195
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.39034;0.21;809.157
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03931;0.21;551.657
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.37504;0.21;818.158
bench1_base_variant;512;1;1024;4096;0;0;0;0;12.0713;0.25;93.1959
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;11.9711;0.25;93.9765
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.68397;0.25;668.065
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.52986;0.25;735.363
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.63635;0.25;687.505
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.64659;0.25;683.229
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.53538;0.25;732.719
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.11661;0.25;531.511
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.53651;0.25;732.178
bench1_base_variant;1024;1;1024;4096;0;0;0;0;12.1928;0.25;92.2678
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;12.1411;0.25;92.6608
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.67674;0.25;670.946
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.52832;0.25;736.102
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.62845;0.25;690.842
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.63432;0.25;688.36
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.53397;0.25;733.392
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.0992;0.25;535.918
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.53446;0.25;733.155
bench1_base_variant;2048;1;1024;4096;0;0;0;0;11.8947;0.25;94.58
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;11.9014;0.25;94.527
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.67566;0.25;671.376
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.52781;0.25;736.349
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.61851;0.25;695.083
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.62611;0.25;691.834
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.53139;0.25;734.626
