benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.00198;0.13;1122.77
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.10541;0.13;1017.72
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.10592;0.13;1017.25
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.00915;0.13;1114.8
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.92928;0.13;583.119
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.945072;0.13;1190.39
bench1_base_variant;4096;1;1024;4096;0;0;0;0;6.00893;0.13;187.221
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;6.00576;0.13;187.32
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.09763;0.13;1024.93
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.07571;0.13;1045.82
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.16878;0.13;962.539
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.17197;0.13;959.924
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.08186;0.13;1039.88
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.92712;0.13;583.773
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.962544;0.13;1168.78
bench1_base_variant;512;1;1024;4096;0;0;0;0;8.14336;0.17;138.149
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;8.14131;0.17;138.184
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.31952;0.17;852.583
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.17704;0.17;955.787
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.2932;0.17;869.935
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.30038;0.17;865.129
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.18477;0.17;949.553
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.97786;0.17;568.798
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.15506;0.17;973.979
bench1_base_variant;1024;1;1024;4096;0;0;0;0;8.4823;0.17;132.629
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;8.4797;0.17;132.67
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.30458;0.17;862.349
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.17606;0.17;956.581
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.28205;0.17;877.502
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.28264;0.17;877.097
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.18112;0.17;952.486
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96813;0.17;571.609
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.15405;0.17;974.829
bench1_base_variant;2048;1;1024;4096;0;0;0;0;8.52992;0.17;131.889
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;8.5401;0.17;131.732
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.30576;0.17;861.567
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.17555;0.17;956.997
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.27486;0.17;882.447
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.27744;0.17;880.667
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.17965;0.17;953.674
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96352;0.17;572.951
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.15299;0.17;975.722
bench1_base_variant;4096;1;1024;4096;0;0;0;0;7.42754;0.17;151.463
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;7.42502;0.17;151.515
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.3071;0.17;860.681
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.22376;0.17;919.298
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.31536;0.17;855.279
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.31728;0.17;854.033
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.22882;0.17;915.515
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96648;0.17;572.088
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.17043;0.17;961.184
bench1_base_variant;512;1;1024;4096;0;0;0;0;10.0484;0.21;111.958
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;10.0403;0.21;112.048
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.51302;0.21;743.544
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.35578;0.21;829.783
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.47298;0.21;763.76
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.48122;0.21;759.511
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.366;0.21;823.573
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.04843;0.21;549.201
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.35424;0.21;830.724
bench1_base_variant;1024;1;1024;4096;0;0;0;0;10.2641;0.21;109.606
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;10.263;0.21;109.617
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.50014;0.21;749.928
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.35576;0.21;829.793
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.45918;0.21;770.979
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.46418;0.21;768.35
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.3605;0.21;826.904
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.0341;0.21;553.071
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.35168;0.21;832.298
bench1_base_variant;2048;1;1024;4096;0;0;0;0;10.155;0.21;110.783
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;10.1412;0.21;110.934
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.49914;0.21;750.432
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.35515;0.21;830.165
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.44998;0.21;775.871
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.45462;0.21;773.396
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.36038;0.21;826.972
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03827;0.21;551.938
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.35117;0.21;832.613
bench1_base_variant;4096;1;1024;4096;0;0;0;0;8.51141;0.21;132.176
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;8.49152;0.21;132.485
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.49811;0.21;750.945
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.38434;0.21;812.664
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.47397;0.21;763.246
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.47814;0.21;761.09
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.38854;0.21;810.201
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.04077;0.21;551.263
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.37726;0.21;816.837
bench1_base_variant;512;1;1024;4096;0;0;0;0;12.0561;0.25;93.314
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;11.9567;0.25;94.0892
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.69074;0.25;665.391
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.52928;0.25;735.64
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.6384;0.25;686.646
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.65466;0.25;679.9
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.53702;0.25;731.934
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.10586;0.25;534.225
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.53746;0.25;731.728
bench1_base_variant;1024;1;1024;4096;0;0;0;0;12.2127;0.25;92.1176
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;12.145;0.25;92.6305
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.67739;0.25;670.684
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.52986;0.25;735.363
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.62816;0.25;690.964
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.63942;0.25;686.217
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.53254;0.25;734.074
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.09722;0.25;536.425
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.53446;0.25;733.155
bench1_base_variant;2048;1;1024;4096;0;0;0;0;11.947;0.25;94.1658
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;11.9198;0.25;94.3805
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.67827;0.25;670.332
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.52934;0.25;735.61
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.61931;0.25;694.739
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.62918;0.25;690.53
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.5319;0.25;734.38
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.09152;0.25;537.886
